ParserFlags	Ch	Counter	T/R	Time	Flags	CAN ID	Len	Data	Parser Name	default
1	0	23197	RX	8966614		0x0000050a	8	0x85 d2 a0 17 80 21 04 12 	Default Parser	
1	0	23198	RX	8966614		0x0000050b	7	0x00 00 06 c0 00 00 00 	Default Parser	
1	0	23199	RX	8966616		0x00000284	8	0x00 00 00 00 00 00 5c e2 	Default Parser	
1	0	23200	RX	8966616		0x000001da	8	0xc5 32 18 00 00 01 09 c9 	Default Parser	
1	0	23201	RX	8966616		0x00000120	4	0x00 00 01 85 	Default Parser	
1	0	23202	RX	8966617		0x00000390	8	0x04 00 01 02 00 00 00 14 	Default Parser	
1	0	23203	RX	8966619		0x000001db	8	0xff c0 c5 2a 00 ff e3 53 	Default Parser	
1	0	23204	RX	8966619		0x000001dc	8	0xb4 06 1f fd 08 c0 c3 ae 	Default Parser	
1	0	23205	RX	8966619		0x000001ed	3	0xff e3 62 	Default Parser	
1	0	23206	RX	8966619		0x0000055b	8	0xe2 80 00 00 e1 c0 13 bd 	Default Parser	
1	0	23207	RX	8966620		0x000005bc	8	0xbb 80 f0 64 b7 10 20 00 	Default Parser	
1	0	23208	RX	8966620		0x00000108	3	0x00 0e a7 	Default Parser	
1	0	23209	RX	8966621		0x000001c2	1	0x5c 	Default Parser	
1	0	23210	RX	8966621		0x000001cb	7	0x00 00 ff c6 10 00 40 	Default Parser	
1	0	23211	RX	8966622		0x00000393	8	0x00 20 00 00 00 00 00 12 	Default Parser	
1	0	23212	RX	8966623		0x000001f2	8	0x10 64 00 b4 00 1e 02 85 	Default Parser	
1	0	23213	RX	8966623		0x000001d4	8	0x88 88 00 00 87 46 21 40 	Default Parser	
1	0	23214	RX	8966624		0x0000011a	8	0x01 40 04 aa 80 00 03 18 	Default Parser	
1	0	23215	RX	8966625		0x0000054a	8	0x10 80 70 02 00 00 00 39 	Default Parser	
1	0	23216	RX	8966626		0x0000054b	8	0x11 08 80 0a 04 00 00 00 	Default Parser	
1	0	23217	RX	8966626		0x0000054c	8	0x8c 65 00 00 00 00 72 00 	Default Parser	
1	0	23218	RX	8966626		0x00000120	4	0x00 00 02 8f 	Default Parser	
1	0	23219	RX	8966626		0x000001da	8	0xc5 32 18 00 00 01 0a c3 	Default Parser	
1	0	23220	RX	8966627		0x0000054f	8	0x82 00 00 00 04 80 8d 56 	Default Parser	
1	0	23221	RX	8966629		0x000001db	8	0xff c0 c5 2a 00 ff e0 59 	Default Parser	
1	0	23222	RX	8966629		0x000001dc	8	0xb4 06 1f fd 0c c0 e0 01 	Default Parser	
1	0	23223	RX	8966629		0x000001ed	3	0xff e0 68 	Default Parser	
1	0	23224	RX	8966630		0x00000108	3	0x00 0f 22 	Default Parser	
1	0	23225	RX	8966631		0x000001c2	1	0x5d 	Default Parser	
1	0	23226	RX	8966631		0x000001cb	7	0x00 00 ff c6 10 01 c5 	Default Parser	
1	0	23227	RX	8966633		0x000001f2	8	0x10 64 00 b4 00 1e 03 86 	Default Parser	
1	0	23228	RX	8966633		0x000001d4	8	0x88 88 00 00 c7 46 21 87 	Default Parser	
1	0	23229	RX	8966634		0x0000011a	8	0x01 40 04 aa c0 00 00 d5 	Default Parser	
1	0	23230	RX	8966635		0x00000284	8	0x00 00 00 00 00 00 5d e3 	Default Parser	
1	0	23231	RX	8966636		0x000001da	8	0xc5 72 18 00 00 01 0b e4 	Default Parser	
1	0	23232	RX	8966636		0x00000120	4	0x00 00 03 0a 	Default Parser	
1	0	23233	RX	8966639		0x000001db	8	0xff c0 c5 2a 00 ff e1 dc 	Default Parser	
1	0	23234	RX	8966639		0x000001dc	8	0xb4 06 1f fd 01 2c cd e5 	Default Parser	
1	0	23235	RX	8966639		0x000001ed	3	0xff e1 ed 	Default Parser	
1	0	23236	RX	8966640		0x00000108	3	0x00 00 00 	Default Parser	
1	0	23237	RX	8966641		0x000001c2	1	0x5e 	Default Parser	
1	0	23238	RX	8966641		0x0000056e	4	0x86 00 12 f0 	Default Parser	
1	0	23239	RX	8966642		0x000001cb	7	0x00 00 ff c6 10 02 cf 	Default Parser	
1	0	23240	RX	8966643		0x000001f2	8	0x10 64 00 b4 00 1e 00 83 	Default Parser	
1	0	23241	RX	8966643		0x000001d4	8	0x88 88 00 00 07 46 21 4b 	Default Parser	
1	0	23242	RX	8966644		0x0000011a	8	0x01 40 04 55 00 00 01 c3 	Default Parser	
1	0	23243	RX	8966646		0x000001da	8	0xc5 72 18 00 00 01 08 ee 	Default Parser	
1	0	23244	RX	8966646		0x00000120	4	0x00 00 04 9b 	Default Parser	
1	0	23245	RX	8966648		0x00000355	8	0x00 00 00 00 10 00 40 00 	Default Parser	
1	0	23246	RX	8966649		0x000001db	8	0xff c0 c5 2a 00 ff e2 d6 	Default Parser	
1	0	23247	RX	8966649		0x000001dc	8	0xb4 06 1f fd 05 18 ca 8b 	Default Parser	
1	0	23248	RX	8966649		0x000001ed	3	0xff e2 e7 	Default Parser	
1	0	23249	RX	8966650		0x00000108	3	0x00 01 85 	Default Parser	
1	0	23250	RX	8966651		0x000001c2	1	0x5f 	Default Parser	
1	0	23251	RX	8966652		0x000001cb	7	0x00 00 ff c6 10 03 4a 	Default Parser	
1	0	23252	RX	8966653		0x000001f2	8	0x10 64 00 b4 00 1e 01 84 	Default Parser	
1	0	23253	RX	8966653		0x000001d4	8	0x88 88 00 00 47 46 21 8c 	Default Parser	
1	0	23254	RX	8966654		0x0000011a	8	0x01 40 04 55 40 00 02 0e 	Default Parser	
1	0	23255	RX	8966656		0x00000284	8	0x00 00 00 00 00 00 5e e4 	Default Parser	
