Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
30055327,0000029E,false,Rx,0,8,00,00,00,00,00,00,00,00,
30055566,000002E2,false,Rx,0,8,01,0A,0A,5A,00,00,00,8C,
30055794,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
30056344,00000115,false,Rx,0,8,00,00,00,00,00,00,01,08,
30056361,000001A3,false,Rx,0,8,00,00,00,78,82,01,00,91,
30056535,000000A3,false,Rx,0,8,FC,00,00,00,00,00,00,00,
30056793,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30057053,00000013,false,Rx,0,8,4A,FB,80,00,20,00,00,00,
30057267,000000AA,false,Rx,0,8,01,07,01,A1,3F,FE,3F,FF,
30057525,000000BF,false,Rx,0,8,56,0B,00,01,FF,00,00,00,
30057770,000002DD,false,Rx,0,8,6C,06,FF,40,0F,FC,00,00,
30058015,000002E3,false,Rx,0,8,00,00,00,00,00,00,00,00,
30058251,000002E4,false,Rx,0,8,00,00,00,00,00,00,00,00,
30058507,00000316,false,Rx,0,8,00,00,00,00,64,64,64,64,
30058737,00000317,false,Rx,0,8,00,00,00,00,00,5A,8C,88,
30059207,0000031A,false,Rx,0,8,00,00,00,00,00,02,62,E9,
30059223,00000348,false,Rx,0,8,00,00,00,00,64,64,64,64,
30059471,000001A1,false,Rx,0,8,AC,1B,3E,00,02,82,02,00,
30059704,00000349,false,Rx,0,8,00,00,00,00,00,5A,8C,88,
30060116,00000092,false,Rx,0,8,5D,00,01,A2,10,00,28,00,
30060592,00000044,false,Rx,0,8,B6,3F,09,F2,FF,46,00,00,
30060608,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30060860,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30061089,000000A2,false,Rx,0,8,06,00,00,00,00,00,64,09,
30061830,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30061851,000000A8,false,Rx,0,8,1B,00,01,A1,00,00,00,00,
30061859,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30062111,0000000D,false,Rx,0,8,4E,02,03,E8,03,E8,00,00,
30062367,00000041,false,Rx,0,8,A8,0A,01,A0,00,00,00,00,
30062605,000000E8,false,Rx,0,8,00,00,03,9C,00,3A,00,00,
30063566,0000025F,false,Rx,0,8,00,00,00,00,00,00,00,00,
30066697,00000088,false,Rx,0,8,9C,05,01,C1,C5,66,C6,CE,
30066718,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30067236,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30067254,00000013,false,Rx,0,8,BE,FC,80,00,20,00,00,00,
30067458,00000036,false,Rx,0,8,D3,30,00,00,00,00,00,00,
30068083,00000050,false,Rx,0,8,BE,0E,15,80,00,80,B4,50,
30068099,00000011,false,Rx,0,8,EC,EE,0C,F6,00,00,00,00,
30068149,00000084,false,Rx,0,8,D6,57,76,00,00,00,00,00,
30068668,0000008C,false,Rx,0,8,3D,05,01,51,3A,82,8C,11,
30068684,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30068903,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30069159,00000096,false,Rx,0,8,8B,18,01,A0,00,00,00,00,
30069820,00000098,false,Rx,0,8,B3,45,00,00,07,E8,03,E8,
30069841,000000A3,false,Rx,0,8,E1,01,00,00,00,00,00,00,
30069849,000000AA,false,Rx,0,8,5D,08,01,A1,3F,FE,3F,FF,
30070120,000000BF,false,Rx,0,8,DC,0C,00,01,FF,00,00,00,
30070347,00000044,false,Rx,0,8,A1,30,0A,56,FF,45,00,00,
30070843,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30070860,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30071087,000000A2,false,Rx,0,8,1B,01,00,00,00,00,64,09,
30071745,000000C8,false,Rx,0,8,6A,05,01,A3,01,A1,7F,FD,
30071760,000000CA,false,Rx,0,8,7D,01,A1,15,A1,80,00,2B,
30071773,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30072368,000000DB,false,Rx,0,8,00,51,00,00,01,A6,00,00,
30072385,0000000D,false,Rx,0,8,24,03,03,E8,03,E8,00,00,
30072519,00000041,false,Rx,0,8,27,0B,01,A0,00,00,00,00,
30072776,00000067,false,Rx,0,8,74,3D,00,00,00,00,00,00,
30073026,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
30073504,000000EF,false,Rx,0,8,00,00,0E,51,F3,00,00,00,
30073521,000000FB,false,Rx,0,8,00,04,00,00,00,00,00,00,
30073741,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
30073987,00000130,false,Rx,0,8,00,00,00,20,00,4B,00,00,
30074248,00000132,false,Rx,0,8,00,00,00,00,00,00,00,00,
30074507,00000134,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
30074746,00000135,false,Rx,0,8,6C,15,00,00,00,00,00,00,
30074997,0000013D,false,Rx,0,8,00,00,00,00,00,00,00,00,
30075237,00000146,false,Rx,0,8,00,65,03,FF,03,FF,00,00,
30075489,0000013F,false,Rx,0,8,00,00,00,00,00,00,00,00,
30075729,00000148,false,Rx,0,8,00,00,00,74,C8,74,74,74,
30075957,00000143,false,Rx,0,8,63,08,01,A1,43,40,01,A6,
30076436,00000149,false,Rx,0,8,00,00,00,00,00,00,08,4D,
30076456,0000014C,false,Rx,0,8,00,00,10,68,0F,15,0F,20,
30076693,0000014E,false,Rx,0,8,00,00,00,00,00,00,00,00,
30076932,000000A3,false,Rx,0,8,C6,02,00,00,00,00,00,00,
30077152,00000013,false,Rx,0,8,23,FD,80,00,20,00,00,00,
30077472,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30077675,000000AA,false,Rx,0,8,00,09,01,A1,3F,FE,3F,FF,
30078158,000000BF,false,Rx,0,8,53,0D,00,02,00,00,00,00,
30078175,00000159,false,Rx,0,8,92,0E,F5,60,00,02,08,4C,
30078372,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
30078989,000000EC,false,Rx,0,8,00,00,01,56,01,E2,90,91,
30079004,00000160,false,Rx,0,8,00,00,00,28,1F,D8,0F,FF,
30079100,000000F7,false,Rx,0,8,01,A6,00,00,00,00,00,00,
30079351,00000162,false,Rx,0,8,00,1C,28,01,15,5F,00,00,
30079596,00000164,false,Rx,0,8,00,00,00,00,00,41,06,49,
30079841,00000166,false,Rx,0,8,00,00,03,C0,00,00,00,00,
30080075,00000171,false,Rx,0,8,00,00,07,74,28,01,00,00,
30080326,00000044,false,Rx,0,8,FA,31,0A,B9,FF,46,00,00,
30080572,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30080829,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30081052,00000092,false,Rx,0,8,D2,01,01,A2,10,00,28,00,
30081293,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30081934,000000A2,false,Rx,0,8,3C,02,00,00,00,00,64,09,
30081951,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30082003,00000041,false,Rx,0,8,AD,0C,01,A0,00,00,00,00,
30082491,0000000D,false,Rx,0,8,2F,04,03,E8,03,E8,00,00,
30082511,000000A8,false,Rx,0,8,94,01,01,A1,00,00,00,00,
30083002,00000191,false,Rx,0,8,00,AD,01,17,00,00,00,00,
30083019,0000020D,false,Rx,0,8,00,00,00,00,00,00,00,00,
30083266,000002FD,false,Rx,0,8,00,00,00,00,00,01,00,00,
30083860,00000304,false,Rx,0,8,00,00,00,00,00,00,00,00,
30083875,0000031C,false,Rx,0,8,64,64,FF,FF,AA,50,50,50,
30084775,000002B4,false,Rx,0,8,00,00,00,0C,1F,18,3C,FF,
30086521,00000088,false,Rx,0,8,26,07,01,C1,C5,66,C6,CE,
30086759,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30087233,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30087251,00000013,false,Rx,0,8,99,FE,80,00,20,00,00,00,
30087497,00000036,false,Rx,0,8,9F,31,00,00,00,00,00,00,
30087721,00000050,false,Rx,0,8,D4,0F,15,80,00,80,B4,50,
30088197,00000084,false,Rx,0,8,BE,58,76,00,00,00,00,00,
30088215,0000008C,false,Rx,0,8,87,07,01,51,3A,82,8C,11,
30088474,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30088699,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30088945,00000096,false,Rx,0,8,04,19,01,A0,00,00,00,00,
30089177,00000098,false,Rx,0,8,2B,47,00,00,07,E8,03,E8,
30089828,000000A3,false,Rx,0,8,DB,03,00,00,00,00,00,00,
30089845,000000AA,false,Rx,0,8,E7,0A,01,A1,3F,FE,3F,FF,
30089874,000000BF,false,Rx,0,8,DF,0E,00,02,00,00,00,00,
30090155,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30090472,00000044,false,Rx,0,8,08,32,0B,1D,FF,45,00,00,
30090641,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30090891,000000A2,false,Rx,0,8,21,03,00,00,00,00,64,09,
30091114,000000C8,false,Rx,0,8,BA,07,01,A2,01,A1,7F,FD,
30091881,000000CA,false,Rx,0,8,93,01,A2,1D,A1,80,00,2C,
30091898,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30091899,000000DB,false,Rx,0,8,00,52,00,00,01,A6,00,00,
30092071,00000041,false,Rx,0,8,22,0D,01,A0,00,00,00,00,
30092315,0000000D,false,Rx,0,8,45,05,03,E8,03,E8,00,00,
30092578,00000067,false,Rx,0,8,F8,3E,00,00,00,00,00,00,
30092824,000000EA,false,Rx,0,8,79,07,80,00,00,00,00,00,
30093046,00000143,false,Rx,0,8,EC,09,01,A1,43,40,01,A6,
30093286,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
30093977,000002DD,false,Rx,0,8,A9,09,FF,40,0F,FC,00,00,
30095161,00000104,false,Rx,0,8,00,00,00,04,00,00,00,00,
30096730,000000A3,false,Rx,0,8,88,04,00,00,00,00,00,00,
30096757,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30097033,00000013,false,Rx,0,8,04,FF,80,00,20,00,00,00,
30097498,000000AA,false,Rx,0,8,BA,0B,01,A1,3F,FE,3F,FF,
30097515,000000BF,false,Rx,0,8,50,0F,00,01,FF,00,00,00,
30097742,000002DD,false,Rx,0,8,63,0A,FF,40,0F,FC,00,00,
30099606,0000013B,false,Rx,0,8,00,00,00,00,22,74,B8,FF,
30099626,000001A1,false,Rx,0,8,AA,1F,3E,00,02,82,02,00,
30100330,00000092,false,Rx,0,8,5E,02,01,A2,10,00,28,00,
30100348,00000044,false,Rx,0,8,B0,33,0B,81,FF,45,00,00,
30100591,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30100837,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30101078,000000A2,false,Rx,0,8,72,04,00,00,00,00,64,09,
30101338,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30101579,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30101824,000000A8,false,Rx,0,8,18,02,01,A1,00,00,00,00,
30102069,00000041,false,Rx,0,8,AE,0E,01,A0,00,00,00,00,
30102309,0000000D,false,Rx,0,8,FB,06,03,E8,03,E8,00,00,
30102559,000000E8,false,Rx,0,8,00,00,03,9C,00,3A,00,00,
30102801,0000012E,false,Rx,0,8,00,00,01,FE,01,FE,00,00,
30103031,00000154,false,Rx,0,8,00,00,00,00,80,71,71,6F,
30103285,00000217,false,Rx,0,8,00,00,00,02,00,03,00,04,
30103887,00000230,false,Rx,0,8,00,00,00,04,01,01,01,00,
30103904,0000031B,false,Rx,0,8,00,00,00,00,00,00,07,FF,
30104016,0000031E,false,Rx,0,8,00,00,00,00,00,00,00,00,
30105110,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
30106097,00000088,false,Rx,0,8,27,09,01,C1,C5,66,C6,CE,
30106257,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30106503,0000008C,false,Rx,0,8,86,09,01,51,3A,82,8C,11,
30106737,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30106987,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30107232,00000013,false,Rx,0,8,6C,F0,80,00,20,00,00,00,
30107479,00000036,false,Rx,0,8,4B,32,00,00,00,00,00,00,
30107718,00000011,false,Rx,0,8,85,EF,0C,F4,00,00,00,00,
30107957,00000050,false,Rx,0,8,A8,00,15,80,00,80,B4,50,
30108197,00000084,false,Rx,0,8,23,59,76,00,00,00,00,00,
30108462,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30108688,00000096,false,Rx,0,8,88,1A,01,A0,00,00,00,00,
30108922,00000098,false,Rx,0,8,C4,49,00,00,07,E8,03,E8,
30109168,000000A3,false,Rx,0,8,95,05,00,00,00,00,00,00,
30109461,000000AA,false,Rx,0,8,34,0C,01,A1,3F,FE,3F,FF,
30109649,000000BF,false,Rx,0,8,D6,00,00,01,FF,00,00,00,
30109881,000000C8,false,Rx,0,8,BB,09,01,A2,01,A1,7F,FD,
30110132,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30110372,00000044,false,Rx,0,8,46,34,0B,E6,FF,46,00,00,
30110627,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30110860,000000A2,false,Rx,0,8,6F,05,00,00,00,00,64,09,
30111094,000000CA,false,Rx,0,8,CB,01,A2,25,A1,80,00,2C,
30111334,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30111574,000000DB,false,Rx,0,8,00,53,00,00,01,A6,00,00,
30111819,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
30112064,00000041,false,Rx,0,8,EA,0F,01,9D,00,00,00,00,
30112304,0000000D,false,Rx,0,8,91,07,03,E8,03,E8,00,00,
30112544,00000067,false,Rx,0,8,77,3F,00,00,00,00,00,00,
30112795,000000FB,false,Rx,0,8,00,05,00,00,00,00,00,00,
30113054,00000109,false,Rx,0,8,00,00,00,00,00,18,00,02,
30113276,00000143,false,Rx,0,8,60,0A,01,A1,43,40,01,A6,
30113520,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
30113759,000002DD,false,Rx,0,8,25,0B,FF,40,0F,FC,00,00,
30114011,00000583,false,Rx,0,8,83,00,00,00,00,00,00,00,
30116338,00000400,false,Rx,0,8,56,1F,6C,00,00,02,DA,71,
30116488,000000A3,false,Rx,0,8,B2,06,00,00,00,00,00,00,
30116748,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30116999,00000013,false,Rx,0,8,F1,F1,80,00,20,00,00,00,
30117227,000000AA,false,Rx,0,8,69,0D,01,A1,3F,FE,3F,FF,
30117473,000000BF,false,Rx,0,8,59,01,00,01,FF,00,00,00,
30117719,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
30117959,000002DD,false,Rx,0,8,EA,0C,FF,40,0F,FC,00,00,
30118959,000001D3,false,Rx,0,8,00,00,00,00,00,00,00,00,
30119207,000001D1,false,Rx,0,8,00,00,7F,7F,7F,7F,FF,C0,
30119461,000001D2,false,Rx,0,8,00,00,00,00,00,00,00,00,
30119712,000001D4,false,Rx,0,8,00,00,00,00,00,00,00,00,
30120118,00000092,false,Rx,0,8,D1,03,01,A2,10,00,28,00,
30120352,00000044,false,Rx,0,8,05,35,0C,4A,FF,45,00,00,
30120604,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30120855,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30121087,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30121334,000000A2,false,Rx,0,8,48,06,00,00,00,00,64,09,
30121586,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30121825,000000A8,false,Rx,0,8,97,03,01,A1,00,00,00,00,
30122070,00000041,false,Rx,0,8,6C,00,01,9D,00,00,00,00,
30122310,0000000D,false,Rx,0,8,ED,08,03,E8,03,E8,00,00,
30126461,00000088,false,Rx,0,8,9D,0B,01,C1,C5,66,C6,CE,
30126683,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30126937,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30127180,00000013,false,Rx,0,8,4B,F2,80,00,20,00,00,00,
30127461,00000036,false,Rx,0,8,07,33,00,00,00,00,00,00,
30127653,00000050,false,Rx,0,8,C2,01,15,80,00,80,B4,50,
30127904,00000084,false,Rx,0,8,99,5A,76,00,00,00,00,00,
30128143,0000008C,false,Rx,0,8,3C,0B,01,51,3A,82,8C,11,
30128462,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30128636,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30128881,00000096,false,Rx,0,8,07,1B,01,A0,00,00,00,00,
30129123,00000098,false,Rx,0,8,5C,4B,00,00,07,E8,03,E8,
30129366,000000A3,false,Rx,0,8,AF,07,00,00,00,00,00,00,
30129605,000000AA,false,Rx,0,8,8E,0E,01,A1,3F,FE,3F,FF,
30129849,000000BF,false,Rx,0,8,D5,02,00,01,FF,00,00,00,
30130083,000000C8,false,Rx,0,8,01,0B,01,A2,01,A1,7F,FD,
30130323,00000044,false,Rx,0,8,0A,36,0C,AE,FF,46,00,00,
30130580,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30130825,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30131064,000000A2,false,Rx,0,8,55,07,00,00,00,00,64,09,
30131298,000000CA,false,Rx,0,8,A1,01,A2,2D,A1,80,00,2D,
30131539,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30131779,000000DB,false,Rx,0,8,00,54,00,00,01,A6,00,00,
30132024,000000EA,false,Rx,0,8,0E,0B,80,00,00,00,00,00,
30132263,0000000D,false,Rx,0,8,87,09,03,E8,03,E8,00,00,
30132503,00000041,false,Rx,0,8,E3,01,01,9D,00,00,00,00,
30132748,00000067,false,Rx,0,8,F1,30,00,00,00,00,00,00,
30132988,000000EC,false,Rx,0,8,00,00,01,56,01,E1,90,91,
30133227,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
30133473,000000F7,false,Rx,0,8,01,A6,00,00,00,00,00,00,
30133715,0000019A,false,Rx,0,8,46,01,01,A1,00,00,00,00,
30133946,00000143,false,Rx,0,8,EF,0B,01,A1,43,40,01,A6,
30134191,00000206,false,Rx,0,8,00,00,00,00,00,00,01,A6,
30134462,000002DD,false,Rx,0,8,AC,0D,FF,40,0F,FC,00,00,
30135004,00000104,false,Rx,0,8,00,00,00,04,00,00,00,00,
30136509,000000A3,false,Rx,0,8,14,08,00,00,00,00,00,00,
30136761,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30137008,00000013,false,Rx,0,8,D6,F3,80,00,20,00,00,00,
30137239,000000AA,false,Rx,0,8,D3,0F,01,A1,3F,FE,3F,FF,
30137492,000000BF,false,Rx,0,8,5A,03,00,01,FF,00,00,00,
30137732,000002DD,false,Rx,0,8,66,0E,FF,40,0F,FC,00,00,
30138569,000001B1,false,Rx,0,8,00,00,10,00,00,00,00,00,
30139312,000001B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
30139551,000001A1,false,Rx,0,8,A0,13,3E,00,02,82,02,00,
30139796,00000200,false,Rx,0,8,00,00,00,01,7F,4B,FE,33,
30140095,00000092,false,Rx,0,8,5B,04,01,A2,10,00,28,00,
30140328,00000044,false,Rx,0,8,38,37,0D,12,FF,45,00,00,
30140581,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30140831,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30141063,000000A2,false,Rx,0,8,EE,08,00,00,00,00,64,09,
30141316,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30141559,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30141808,000000A8,false,Rx,0,8,1D,04,01,A1,00,00,00,00,
30142044,00000041,false,Rx,0,8,6F,02,01,9D,00,00,00,00,
30142289,0000000D,false,Rx,0,8,39,0A,03,E8,03,E8,00,00,
30142549,000000E8,false,Rx,0,8,00,00,03,9C,00,3A,00,00,
30142772,00000177,false,Rx,0,8,44,3A,00,00,41,00,3A,6C,
30146492,00000088,false,Rx,0,8,4E,0D,01,C1,C5,66,C6,CE,
30146742,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30146988,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30147227,00000013,false,Rx,0,8,22,F4,80,00,20,00,00,00,
30147473,00000036,false,Rx,0,8,FE,34,00,00,00,00,00,00,
30147718,00000050,false,Rx,0,8,7C,02,15,80,00,80,B4,50,
30147953,00000011,false,Rx,0,8,F9,E0,0C,F4,00,00,00,00,
30148199,00000084,false,Rx,0,8,04,5B,76,00,00,00,00,00,
30148461,0000008C,false,Rx,0,8,EF,0D,01,51,3A,82,8C,11,
30148683,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30148928,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30149167,00000096,false,Rx,0,8,8D,1C,01,A0,00,00,00,00,
30149462,00000098,false,Rx,0,8,E9,4D,00,00,07,E8,03,E8,
30149654,000000A3,false,Rx,0,8,09,09,00,00,00,00,00,00,
30149892,000000AA,false,Rx,0,8,8F,00,01,A1,3F,FE,3F,FF,
30150127,00000044,false,Rx,0,8,B9,38,0D,75,FF,46,00,00,
30150378,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30150628,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30150862,000000A2,false,Rx,0,8,F3,09,00,00,00,00,64,09,
30151108,000000BF,false,Rx,0,8,D0,04,00,01,FF,00,00,00,
30151348,000000C8,false,Rx,0,8,D2,0D,01,A2,01,A1,7F,FD,
30151581,000000CA,false,Rx,0,8,38,01,A2,35,A1,80,00,2D,
30151820,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30152060,000000DB,false,Rx,0,8,00,55,00,00,01,A6,00,00,
30152305,0000000D,false,Rx,0,8,53,0B,03,E8,03,E8,00,00,
30152551,00000041,false,Rx,0,8,E0,03,01,9D,00,00,00,00,
30152796,00000067,false,Rx,0,8,7E,31,00,00,00,00,00,00,
30153036,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
30153282,000000EF,false,Rx,0,8,00,00,0E,52,F3,00,00,00,
30153528,000000FB,false,Rx,0,8,00,06,00,00,00,00,00,00,
30153767,00000135,false,Rx,0,8,4B,16,00,00,00,00,00,00,
30154019,0000013D,false,Rx,0,8,00,00,00,00,00,00,00,00,
30154258,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
30154510,0000013F,false,Rx,0,8,00,00,00,00,00,00,00,00,
30154755,00000191,false,Rx,0,8,00,AD,01,17,00,00,00,00,
30154983,00000143,false,Rx,0,8,65,0C,01,A1,43,40,01,A6,
30155228,00000115,false,Rx,0,8,00,00,00,00,00,00,01,08,
30155468,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
30155707,000001A3,false,Rx,0,8,00,00,00,78,82,01,00,91,
30155959,0000029E,false,Rx,0,8,00,00,00,00,00,00,00,00,
30156205,000002DD,false,Rx,0,8,20,0F,FF,40,0F,FC,00,00,
30156463,00000522,false,Rx,0,8,01,12,00,BF,00,00,00,00,
30156696,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30156941,000000A3,false,Rx,0,8,2E,0A,00,00,00,00,00,00,
30157193,00000013,false,Rx,0,8,BF,F5,80,00,20,00,00,00,
30157463,000000AA,false,Rx,0,8,D2,01,01,A1,3F,FE,3F,FF,
30157673,000000BF,false,Rx,0,8,5F,05,00,01,FF,00,00,00,
30157918,000002DD,false,Rx,0,8,E5,00,FF,40,0F,FC,00,00,
30160097,00000092,false,Rx,0,8,D4,05,01,A2,10,00,28,00,
30160337,00000044,false,Rx,0,8,82,39,0D,DA,FF,45,00,00,
30160587,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30160839,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30161066,000000A2,false,Rx,0,8,D4,0A,00,00,00,00,64,09,
30161317,00000072,false,Rx,0,8,00,00,08,00,05,9D,01,A4,
30161563,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
30161803,000000A8,false,Rx,0,8,92,05,01,A1,00,00,00,00,
30162054,00000041,false,Rx,0,8,24,04,01,9B,00,00,00,00,
30162293,0000000D,false,Rx,0,8,58,0C,03,E8,03,E8,00,00,
30162540,000001D5,false,Rx,0,8,00,00,00,00,00,00,00,4F,
30162786,000001DF,false,Rx,0,8,00,00,00,00,00,00,00,4E,
30166480,00000088,false,Rx,0,8,F4,0F,01,C1,C5,66,C6,CE,
30166713,0000008A,false,Rx,0,8,00,00,03,96,02,93,00,00,
30166965,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
30167210,00000013,false,Rx,0,8,05,F6,80,00,20,00,00,00,
30167450,00000036,false,Rx,0,8,B2,35,00,00,00,00,00,00,
30167695,00000050,false,Rx,0,8,16,03,15,80,00,80,B4,50,
30167935,00000084,false,Rx,0,8,F0,5C,76,00,00,00,00,00,
30168168,0000008C,false,Rx,0,8,55,0F,01,51,3A,82,8C,11,
30168450,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
30168672,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
30168912,00000096,false,Rx,0,8,02,1D,01,A0,00,00,00,00,
30169132,00000098,false,Rx,0,8,71,4F,00,00,07,E8,03,E8,
30169463,000000A3,false,Rx,0,8,33,0B,00,00,00,00,00,00,
30169637,000000AA,false,Rx,0,8,35,02,01,A1,3F,FE,3F,FF,
30169877,000000BF,false,Rx,0,8,D3,06,00,01,FF,00,00,00,
30170128,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
30170367,00000044,false,Rx,0,8,9F,3A,0E,3F,FF,45,00,00,
30170611,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
30170844,000000A2,false,Rx,0,8,C9,0B,00,00,00,00,64,09,
30171078,000000C8,false,Rx,0,8,68,0F,01,A2,01,A1,7F,FD,
30171309,000000CA,false,Rx,0,8,68,01,A2,3D,A1,80,00,2E,
30171541,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
30171781,000000DB,false,Rx,0,8,00,56,00,00,01,A6,00,00,
30172031,000000EA,false,Rx,0,8,23,0F,80,00,00,00,00,00,
30172281,0000000D,false,Rx,0,8,32,0D,03,E8,03,E8,00,00,
30172520,00000041,false,Rx,0,8,AB,05,01,9B,00,00,00,00,
30172766,00000067,false,Rx,0,8,F2,32,00,00,00,00,00,00,
30173029,00000109,false,Rx,0,8,00,00,00,00,00,18,00,02,
30173256,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
30173503,00000130,false,Rx,0,8,00,00,00,20,00,4B,00,00,
30173767,00000132,false,Rx,0,8,00,00,00,00,00,00,00,00,
30174024,00000134,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
30174252,00000143,false,Rx,0,8,EA,0D,01,A1,43,40,01,A6,
30174493,00000146,false,Rx,0,8,00,65,03,FF,03,FF,00,00,
30174727,00000148,false,Rx,0,8,00,00,00,74,C8,74,74,74,
30174978,00000104,false,Rx,0,8,00,00,00,04,00,00,00,00,
30175223,00000149,false,Rx,0,8,00,00,00,00,00,00,08,4D,
30175452,0000014C,false,Rx,0,8,00,00,10,68,0F,15,0F,1F,
30175706,0000014E,false,Rx,0,8,00,00,00,00,00,00,00,00,
30175946,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
